Date,Portfolio Value
2015-11-13 00:00:00+05:30,93495.71122981017
2015-11-16 00:00:00+05:30,93237.31191446813
2015-11-17 00:00:00+05:30,93492.87206329849
2015-11-18 00:00:00+05:30,93084.62412231533
2015-11-19 00:00:00+05:30,93603.6603252357
2015-11-20 00:00:00+05:30,94073.63344899732
2015-11-23 00:00:00+05:30,94078.74764846022
2015-11-24 00:00:00+05:30,94130.21470133192
2015-11-26 00:00:00+05:30,94032.54451960455
2015-11-27 00:00:00+05:30,94707.11303973905
2015-11-30 00:00:00+05:30,94777.15687364223
2015-12-01 00:00:00+05:30,94885.29359217847
2015-12-02 00:00:00+05:30,94860.07626310944
2015-12-03 00:00:00+05:30,95068.31021776122
2015-12-04 00:00:00+05:30,94513.46734952126
2015-12-07 00:00:00+05:30,94132.09582101031
2015-12-08 00:00:00+05:30,93825.32660333013
2015-12-09 00:00:00+05:30,93190.5021905075
2015-12-10 00:00:00+05:30,93092.41842516795
2015-12-11 00:00:00+05:30,92316.41632927189
2015-12-14 00:00:00+05:30,92429.6788746255
2015-12-15 00:00:00+05:30,92832.34640084456
2015-12-16 00:00:00+05:30,93097.13491926428
2015-12-17 00:00:00+05:30,93843.58771719194
2015-12-18 00:00:00+05:30,94226.13533745558
2015-12-21 00:00:00+05:30,94145.87532671505
2015-12-22 00:00:00+05:30,94617.13936591036
2015-12-23 00:00:00+05:30,94930.34141050275
2015-12-24 00:00:00+05:30,95079.59561536489
2015-12-28 00:00:00+05:30,95290.28620514307
2015-12-29 00:00:00+05:30,95688.87040199451
2015-12-30 00:00:00+05:30,95701.61110174151
2015-12-31 00:00:00+05:30,95741.76512250633
2016-01-01 00:00:00+05:30,96146.4622943779
2016-01-04 00:00:00+05:30,95627.35028935161
2016-01-05 00:00:00+05:30,95466.75590108779
2016-01-06 00:00:00+05:30,95061.83886720613
2016-01-07 00:00:00+05:30,93734.1065134193
2016-01-08 00:00:00+05:30,93295.1661313626
2016-01-11 00:00:00+05:30,92641.42369113048
2016-01-12 00:00:00+05:30,92304.83993451568
2016-01-13 00:00:00+05:30,92127.27172848071
2016-01-14 00:00:00+05:30,91877.63916690074
2016-01-15 00:00:00+05:30,90704.56436228729
2016-01-18 00:00:00+05:30,89724.94182698934
2016-01-19 00:00:00+05:30,89716.01117253726
2016-01-20 00:00:00+05:30,89142.07168658792
2016-01-21 00:00:00+05:30,88685.54490279112
2016-01-22 00:00:00+05:30,89063.75599754341
2016-01-25 00:00:00+05:30,89941.64800559518
2016-01-27 00:00:00+05:30,90001.2633584558
2016-01-28 00:00:00+05:30,90150.00724807169
2016-01-29 00:00:00+05:30,90207.81102182194
2016-02-01 00:00:00+05:30,90063.98638550196
2016-02-02 00:00:00+05:30,89506.45805298917
2016-02-03 00:00:00+05:30,88906.72780874322
2016-02-04 00:00:00+05:30,88991.99700186573
2016-02-05 00:00:00+05:30,90012.62707943202
2016-02-08 00:00:00+05:30,89666.66745669895
2016-02-09 00:00:00+05:30,89175.26942912576
2016-02-10 00:00:00+05:30,88483.08354174475
2016-02-11 00:00:00+05:30,87072.98933051889
2016-02-12 00:00:00+05:30,85944.9476376064
2016-02-15 00:00:00+05:30,86261.98315891995
2016-02-16 00:00:00+05:30,86264.48946267595
2016-02-17 00:00:00+05:30,86262.58157296447
2016-02-18 00:00:00+05:30,87494.51571515024
2016-02-19 00:00:00+05:30,87699.13497084276
2016-02-22 00:00:00+05:30,87749.60273757573
2016-02-23 00:00:00+05:30,87631.11322413234
2016-02-24 00:00:00+05:30,86764.68392442669
2016-02-25 00:00:00+05:30,86048.68662394893
2016-02-26 00:00:00+05:30,85868.81308876704
2016-02-29 00:00:00+05:30,85283.90624503407
2016-03-01 00:00:00+05:30,86142.03855119942
2016-03-02 00:00:00+05:30,87057.05946311251
2016-03-03 00:00:00+05:30,88830.27769836743
2016-03-04 00:00:00+05:30,89430.12038981376
2016-03-08 00:00:00+05:30,90156.90788844181
2016-03-09 00:00:00+05:30,90723.23907622987
2016-03-10 00:00:00+05:30,91258.4492475084
2016-03-11 00:00:00+05:30,91770.81143544284
2016-03-14 00:00:00+05:30,91657.23584487237
2016-03-15 00:00:00+05:30,91710.21935209158
2016-03-16 00:00:00+05:30,91851.25040602156
2016-03-17 00:00:00+05:30,91898.24809917416
2016-03-18 00:00:00+05:30,92034.19041392893
2016-03-21 00:00:00+05:30,92809.19463299055
2016-03-22 00:00:00+05:30,93556.77058950049
2016-03-23 00:00:00+05:30,94046.79409687455
2016-03-28 00:00:00+05:30,93930.98596989375
2016-03-29 00:00:00+05:30,93628.52568443656
2016-03-30 00:00:00+05:30,94140.98409494961
2016-03-31 00:00:00+05:30,94656.25171083288
2016-04-01 00:00:00+05:30,94984.054452532
2016-04-04 00:00:00+05:30,95641.35460003275
2016-04-05 00:00:00+05:30,94481.78073379822
2016-04-06 00:00:00+05:30,94312.9394892147
2016-04-07 00:00:00+05:30,93814.77597221559
2016-04-08 00:00:00+05:30,93816.77467529572
2016-04-11 00:00:00+05:30,94293.10371342378
2016-04-12 00:00:00+05:30,94948.4674643268
2016-04-13 00:00:00+05:30,95918.93153168252
2016-04-18 00:00:00+05:30,97076.59559091475
2016-04-20 00:00:00+05:30,97310.65182425272
2016-04-21 00:00:00+05:30,97690.1613923334
2016-04-22 00:00:00+05:30,97585.35564331866
2016-04-25 00:00:00+05:30,97835.19013473105
2016-04-26 00:00:00+05:30,97921.08849839427
2016-04-27 00:00:00+05:30,98534.58640441224
2016-04-28 00:00:00+05:30,98167.2623607494
2016-04-29 00:00:00+05:30,97374.4797364607
2016-05-02 00:00:00+05:30,97218.82915752563
2016-05-03 00:00:00+05:30,97063.17588712316
2016-05-04 00:00:00+05:30,96252.59450133619
2016-05-05 00:00:00+05:30,96137.29355757016
2016-05-06 00:00:00+05:30,96069.35026395644
2016-05-09 00:00:00+05:30,96236.94041716823
2016-05-10 00:00:00+05:30,96398.01779871785
2016-05-11 00:00:00+05:30,96577.80388786196
2016-05-12 00:00:00+05:30,97196.57742254692
2016-05-13 00:00:00+05:30,96793.88708919479
2016-05-16 00:00:00+05:30,96537.52897910157
2016-05-17 00:00:00+05:30,96978.86488934078
2016-05-18 00:00:00+05:30,97353.41352069567
2016-05-19 00:00:00+05:30,97068.36160163033
2016-05-20 00:00:00+05:30,96527.28987654217
2016-05-23 00:00:00+05:30,96566.54067854864
2016-05-24 00:00:00+05:30,96494.33655043783
2016-05-25 00:00:00+05:30,96941.69768422573
2016-05-26 00:00:00+05:30,97224.4263323907
2016-05-27 00:00:00+05:30,99191.05743984495
2016-05-30 00:00:00+05:30,100148.14121447591
2016-05-31 00:00:00+05:30,100257.84975702241
2016-06-01 00:00:00+05:30,101106.60614815365
2016-06-02 00:00:00+05:30,101538.40189363359
2016-06-03 00:00:00+05:30,101722.24297683332
2016-06-06 00:00:00+05:30,101971.59187227771
2016-06-07 00:00:00+05:30,101998.71045449493
2016-06-08 00:00:00+05:30,102531.9395933452
2016-06-09 00:00:00+05:30,102517.91504056299
2016-06-10 00:00:00+05:30,102515.75316219716
2016-06-13 00:00:00+05:30,101994.02155825391
2016-06-14 00:00:00+05:30,101981.52994738692
2016-06-15 00:00:00+05:30,102582.83239665917
2016-06-16 00:00:00+05:30,102694.69313986177
2016-06-17 00:00:00+05:30,102881.38226161653
2016-06-20 00:00:00+05:30,103599.17761150094
2016-06-21 00:00:00+05:30,103623.97816433653
2016-06-22 00:00:00+05:30,103675.59301913509
2016-06-23 00:00:00+05:30,103926.93122702482
2016-06-24 00:00:00+05:30,102764.86255341586
2016-06-27 00:00:00+05:30,102244.12059093177
2016-06-28 00:00:00+05:30,102360.55312086885
2016-06-29 00:00:00+05:30,102912.69770708538
2016-06-30 00:00:00+05:30,103317.4174975178
2016-07-01 00:00:00+05:30,104102.03800102742
2016-07-04 00:00:00+05:30,104219.33416212664
2016-07-05 00:00:00+05:30,105121.31073206752
2016-07-07 00:00:00+05:30,105434.70707400734
2016-07-08 00:00:00+05:30,105356.94066069812
2016-07-11 00:00:00+05:30,105920.0096361035
2016-07-12 00:00:00+05:30,106241.00797039455
2016-07-13 00:00:00+05:30,106446.05509586992
2016-07-14 00:00:00+05:30,107477.56499724873
2016-07-15 00:00:00+05:30,107835.68167246651
2016-07-18 00:00:00+05:30,108129.37004377447
2016-07-19 00:00:00+05:30,108507.88077220815
2016-07-20 00:00:00+05:30,108764.52526942799
2016-07-21 00:00:00+05:30,108215.88275591086
2016-07-22 00:00:00+05:30,108757.48255041093
2016-07-25 00:00:00+05:30,109429.0970130889
2016-07-26 00:00:00+05:30,109803.76676622078
2016-07-27 00:00:00+05:30,110340.96708831465
2016-07-28 00:00:00+05:30,110620.14508212317
2016-07-29 00:00:00+05:30,110926.25755012015
2016-08-01 00:00:00+05:30,110498.41382498422
2016-08-02 00:00:00+05:30,112266.97859169761
2016-08-03 00:00:00+05:30,112304.8270120251
2016-08-04 00:00:00+05:30,112121.67460837212
2016-08-05 00:00:00+05:30,113084.3656488578
2016-08-08 00:00:00+05:30,113430.94707901977
2016-08-09 00:00:00+05:30,113533.2088994103
2016-08-10 00:00:00+05:30,113004.45708848887
2016-08-11 00:00:00+05:30,113234.48629817604
2016-08-12 00:00:00+05:30,113495.835181032
2016-08-16 00:00:00+05:30,113620.04789505896
2016-08-17 00:00:00+05:30,113376.08977160318
2016-08-18 00:00:00+05:30,113395.48873511388
2016-08-19 00:00:00+05:30,113801.01932492874
2016-08-22 00:00:00+05:30,114280.69793106761
2016-08-23 00:00:00+05:30,114297.15810205897
2016-08-24 00:00:00+05:30,114474.58780041139
2016-08-25 00:00:00+05:30,113921.07114057214
2016-08-26 00:00:00+05:30,113298.88372878406
2016-08-29 00:00:00+05:30,113031.28651776175
2016-08-30 00:00:00+05:30,113761.74784359772
2016-08-31 00:00:00+05:30,113866.71342586477
2016-09-01 00:00:00+05:30,113865.54175081836
2016-09-02 00:00:00+05:30,114400.18510749248
2016-09-06 00:00:00+05:30,116012.19499254838
2016-09-07 00:00:00+05:30,116643.47864144653
2016-09-08 00:00:00+05:30,116873.2688633506
2016-09-09 00:00:00+05:30,117720.70836113658
2016-09-12 00:00:00+05:30,116188.09251011572
2016-09-14 00:00:00+05:30,115858.67343834107
2016-09-15 00:00:00+05:30,115490.7257487447
2016-09-16 00:00:00+05:30,115109.71146561638
2016-09-19 00:00:00+05:30,115203.65543828216
2016-09-20 00:00:00+05:30,115534.35251301859
2016-09-21 00:00:00+05:30,115516.53377518372
2016-09-22 00:00:00+05:30,115662.84418085853
2016-09-23 00:00:00+05:30,115622.15979396942
2016-09-26 00:00:00+05:30,115049.06140855732
2016-09-27 00:00:00+05:30,114675.93496413922
2016-09-28 00:00:00+05:30,115230.98505361538
2016-09-29 00:00:00+05:30,113945.2219263634
2016-09-30 00:00:00+05:30,113512.82119815965
2016-10-03 00:00:00+05:30,113643.31252717081
2016-10-04 00:00:00+05:30,114381.46149303672
2016-10-05 00:00:00+05:30,114468.48287962371
2016-10-06 00:00:00+05:30,114270.717208728
2016-10-07 00:00:00+05:30,114461.92107861734
2016-10-10 00:00:00+05:30,114371.03072701055
2016-10-13 00:00:00+05:30,113372.32327278848
2016-10-14 00:00:00+05:30,113645.33707553906
2016-10-17 00:00:00+05:30,113016.50805581246
2016-10-18 00:00:00+05:30,113431.41382621402
2016-10-19 00:00:00+05:30,113887.74113425173
2016-10-20 00:00:00+05:30,114197.8423932961
2016-10-21 00:00:00+05:30,114226.24411619022
2016-10-24 00:00:00+05:30,114666.75706850967
2016-10-25 00:00:00+05:30,114473.82710752534
2016-10-26 00:00:00+05:30,114885.91813052197
2016-10-27 00:00:00+05:30,114311.48703115576
2016-10-28 00:00:00+05:30,114282.9867874534
2016-11-01 00:00:00+05:30,114079.83441049859
2016-11-02 00:00:00+05:30,113565.5287199106
2016-11-03 00:00:00+05:30,113272.43311170829
2016-11-04 00:00:00+05:30,112265.05067481827
2016-11-07 00:00:00+05:30,112117.85864149801
2016-11-08 00:00:00+05:30,112416.81725990034
2016-11-09 00:00:00+05:30,111301.29813246193
2016-11-10 00:00:00+05:30,111010.68997710205
2016-11-11 00:00:00+05:30,109659.82939323325
2016-11-15 00:00:00+05:30,107414.02299618821
2016-11-16 00:00:00+05:30,106700.94121081445
2016-11-17 00:00:00+05:30,106819.24696280425
2016-11-18 00:00:00+05:30,106198.81063281841
2016-11-21 00:00:00+05:30,106021.07431251819
2016-11-22 00:00:00+05:30,105823.60827216733
2016-11-23 00:00:00+05:30,106009.83726722653
2016-11-24 00:00:00+05:30,105507.90795823056
2016-11-25 00:00:00+05:30,106256.00137110395
2016-11-28 00:00:00+05:30,106542.52091028998
2016-11-29 00:00:00+05:30,107519.85101132732
2016-11-30 00:00:00+05:30,108517.04130540144
2016-12-01 00:00:00+05:30,108647.62422816298
2016-12-02 00:00:00+05:30,108687.93204411157
2016-12-05 00:00:00+05:30,108485.63740322011
2016-12-06 00:00:00+05:30,108719.26084498681
2016-12-07 00:00:00+05:30,108187.44421134933
2016-12-08 00:00:00+05:30,108666.80324257308
2016-12-09 00:00:00+05:30,109361.8539323916
2016-12-12 00:00:00+05:30,108713.12984188349
2016-12-13 00:00:00+05:30,108458.3700526221
2016-12-14 00:00:00+05:30,108428.3568488989
2016-12-15 00:00:00+05:30,107846.31325827015
2016-12-16 00:00:00+05:30,107702.02464547727
2016-12-19 00:00:00+05:30,107257.56946444037
2016-12-20 00:00:00+05:30,106576.28755459099
2016-12-21 00:00:00+05:30,106570.61507949367
2016-12-22 00:00:00+05:30,105674.93949285016
2016-12-23 00:00:00+05:30,105327.26410483138
2016-12-26 00:00:00+05:30,105006.11027180719
2016-12-27 00:00:00+05:30,105301.94466081787
2016-12-28 00:00:00+05:30,105641.11130874133
2016-12-29 00:00:00+05:30,105945.44060537584
2016-12-30 00:00:00+05:30,106712.74308896097
2017-01-02 00:00:00+05:30,107019.95206840862
2017-01-03 00:00:00+05:30,107842.58682497326
2017-01-04 00:00:00+05:30,108561.69608046586
2017-01-05 00:00:00+05:30,109316.2345769897
2017-01-06 00:00:00+05:30,109078.3538000801
2017-01-09 00:00:00+05:30,109096.50951230424
2017-01-10 00:00:00+05:30,109459.33808563618
2017-01-11 00:00:00+05:30,110100.60212524331
2017-01-12 00:00:00+05:30,110589.12810906046
2017-01-13 00:00:00+05:30,111804.14724666959
2017-01-16 00:00:00+05:30,111811.76953288041
2017-01-17 00:00:00+05:30,112357.00814467594
2017-01-18 00:00:00+05:30,112509.99948737513
2017-01-19 00:00:00+05:30,113239.7159704675
2017-01-20 00:00:00+05:30,112669.30550113329
2017-01-23 00:00:00+05:30,112343.33827757296
2017-01-24 00:00:00+05:30,112633.4427793591
2017-01-25 00:00:00+05:30,112748.6783229071
2017-01-27 00:00:00+05:30,113866.27086403046
2017-01-30 00:00:00+05:30,114287.53971769866
2017-01-31 00:00:00+05:30,113852.64941760672
2017-02-01 00:00:00+05:30,114183.75583290466
2017-02-02 00:00:00+05:30,115342.34760307669
2017-02-03 00:00:00+05:30,116162.81675079392
2017-02-06 00:00:00+05:30,117033.67090692953
2017-02-07 00:00:00+05:30,118388.19569349894
2017-02-08 00:00:00+05:30,118536.3831757404
2017-02-09 00:00:00+05:30,118255.22656598088
2017-02-10 00:00:00+05:30,118199.68350974456
2017-02-13 00:00:00+05:30,118965.77250622753
2017-02-14 00:00:00+05:30,119016.30723055374
2017-02-15 00:00:00+05:30,118388.43739960459
2017-02-16 00:00:00+05:30,118384.38001371708
2017-02-17 00:00:00+05:30,119308.94130383352
2017-02-20 00:00:00+05:30,119907.42422332149
2017-02-21 00:00:00+05:30,120660.00491308866
2017-02-22 00:00:00+05:30,120961.02304667394
2017-02-23 00:00:00+05:30,121469.54550878424
2017-02-27 00:00:00+05:30,121381.43996906848
2017-02-28 00:00:00+05:30,121295.65357311215
2017-03-01 00:00:00+05:30,121799.54107549891
2017-03-02 00:00:00+05:30,121486.43903064374
2017-03-03 00:00:00+05:30,121224.12791704283
2017-03-06 00:00:00+05:30,121638.15485554308
2017-03-07 00:00:00+05:30,121691.62189258914
2017-03-08 00:00:00+05:30,121839.31648397785
2017-03-09 00:00:00+05:30,121844.23956619823
2017-03-10 00:00:00+05:30,121613.56008798702
2017-03-14 00:00:00+05:30,122172.80716436225
2017-03-15 00:00:00+05:30,122926.88458021455
2017-03-16 00:00:00+05:30,123455.8649430891
2017-03-17 00:00:00+05:30,123807.21994182901
2017-03-20 00:00:00+05:30,124075.6074587042
2017-03-21 00:00:00+05:30,123696.77518579131
2017-03-22 00:00:00+05:30,123733.37189544628
2017-03-23 00:00:00+05:30,123803.07281365442
2017-03-24 00:00:00+05:30,124461.69357657203
2017-03-27 00:00:00+05:30,124031.89090743565
2017-03-28 00:00:00+05:30,124144.18096357575
2017-03-29 00:00:00+05:30,124292.29353904625
2017-03-30 00:00:00+05:30,124691.14452203036
2017-03-31 00:00:00+05:30,124838.83427028767
2017-04-03 00:00:00+05:30,124667.75966446676
2017-04-05 00:00:00+05:30,124701.56825106326
2017-04-06 00:00:00+05:30,126514.08743592845
2017-04-07 00:00:00+05:30,126943.48264727679
2017-04-10 00:00:00+05:30,126690.04919967003
2017-04-11 00:00:00+05:30,126770.06657321153
2017-04-12 00:00:00+05:30,126352.22266557644
2017-04-13 00:00:00+05:30,125560.61007717063
2017-04-17 00:00:00+05:30,125335.74162570192
2017-04-18 00:00:00+05:30,125094.9179170299
2017-04-19 00:00:00+05:30,124779.65851313752
2017-04-20 00:00:00+05:30,125036.86761381062
2017-04-21 00:00:00+05:30,124792.50611665302
2017-04-24 00:00:00+05:30,124941.13374863159
2017-04-25 00:00:00+05:30,125633.04428934542
2017-04-26 00:00:00+05:30,126216.06513230156
2017-04-27 00:00:00+05:30,126591.46794294521
2017-04-28 00:00:00+05:30,126645.65945540328
2017-05-02 00:00:00+05:30,126524.74704666805
2017-05-03 00:00:00+05:30,126812.89284937068
2017-05-04 00:00:00+05:30,126925.10193419058
2017-05-05 00:00:00+05:30,126374.21539648647
2017-05-08 00:00:00+05:30,126856.34639198983
2017-05-09 00:00:00+05:30,128057.4883953613
2017-05-10 00:00:00+05:30,128617.01914942442
2017-05-11 00:00:00+05:30,129441.45532020208
2017-05-12 00:00:00+05:30,129610.08783004631
2017-05-15 00:00:00+05:30,129651.2290158264
2017-05-16 00:00:00+05:30,130171.85897940701
2017-05-17 00:00:00+05:30,130383.99558944021
2017-05-18 00:00:00+05:30,129914.25947795226
2017-05-19 00:00:00+05:30,129602.53308147742
2017-05-22 00:00:00+05:30,128774.0558274426
2017-05-23 00:00:00+05:30,128503.33156839335
2017-05-24 00:00:00+05:30,128443.78374901853
2017-05-25 00:00:00+05:30,128826.18274159046
2017-05-26 00:00:00+05:30,129552.05035441883
2017-05-29 00:00:00+05:30,129127.25053372479
2017-05-30 00:00:00+05:30,130118.42667333373
2017-05-31 00:00:00+05:30,130604.6865850186
2017-06-01 00:00:00+05:30,131017.22928408487
2017-06-02 00:00:00+05:30,131448.77535804114
2017-06-05 00:00:00+05:30,132455.33685785622
2017-06-06 00:00:00+05:30,132625.33996048055
2017-06-07 00:00:00+05:30,133508.32189482258
2017-06-08 00:00:00+05:30,133330.1845140338
2017-06-09 00:00:00+05:30,133192.19125659415
2017-06-12 00:00:00+05:30,132721.19670847993
